claim_amount,rider_experience_months,claims_last_30_days,claims_last_7_days,distance_from_zone_km,time_since_last_claim_hours,trigger_weather_match,other_riders_same_zone_claimed,claim_hour,day_of_week,policy_age_days,is_fraudulent
9900,7,3,0,0.6744355326215588,216.80748241607697,1,1,18,0,10,0
11200,4,1,1,0.09322431507462335,144.3038571564831,1,1,12,2,89,0
8500,4,1,0,0.9009696928028826,132.0176447431931,1,1,18,1,214,0
13000,23,3,0,11.126641037545324,159.42270697970605,1,1,18,6,17,0
4000,45,2,1,0.05918412175187945,348.41844362480026,1,1,14,2,35,0
15000,12,0,0,1.0086929821169996,34.88467422183933,0,1,19,1,44,0
7700,9,0,0,1.0246761106266973,386.0794648058827,1,1,20,1,30,0
6000,14,3,0,7.3748255572278465,135.95591565576353,1,1,8,2,97,0
4400,14,2,1,1.1097103595071027,21.992517501378277,1,1,13,3,60,0
16800,10,0,0,0.6281221146033766,188.99497448898555,1,1,16,4,30,0
10200,13,1,0,1.9959509590278732,267.4429802746206,1,1,12,0,136,0
11500,10,1,0,0.9521523286004714,129.99096863903404,1,0,19,2,30,0
12400,10,0,2,0.9680475596194154,347.03070414104053,1,0,13,2,63,0
16000,17,0,0,0.8722096464346354,618.0403383724381,1,1,11,1,131,0
4400,22,3,1,0.07049779478133694,33.15820573190835,1,1,13,5,57,0
17800,42,0,1,0.9178832507846004,55.24655156899282,1,1,22,5,20,0
15700,28,0,0,0.33860378059620916,562.6483256298718,0,1,12,5,29,0
17400,22,1,0,3.0618369807963264,283.3265724137235,1,1,14,2,19,0
12600,27,0,1,2.1536800681241566,70.94411215733142,1,1,19,0,27,0
5000,7,2,0,2.045772486279896,136.14316973439523,1,1,9,3,83,0
16100,25,1,0,3.669849795376243,197.02924153352802,1,1,8,6,96,0
7700,3,1,0,0.5969596895264102,23.190747608547504,1,1,13,1,77,0
16200,11,2,1,8.555893086346675,453.4252100123248,1,1,12,6,46,0
9800,16,1,0,0.24877194689415336,229.06363091393447,1,1,19,3,47,0
11500,11,12,3,7.24,5.758648465307958,1,1,5,6,8,1
7900,43,1,0,2.4254990223201487,211.2781926515469,1,1,16,2,79,0
10000,45,0,0,2.829601825930438,63.100264988053,1,1,21,5,17,0
9400,5,1,0,1.3470805449234051,137.8387536221223,1,1,18,1,7,0
17600,19,0,0,2.1565396457283996,40.12305563795567,1,1,12,0,44,0
12700,17,1,0,3.256099204619197,720.0,1,1,9,4,32,0
13000,12,1,0,1.3814423035589185,516.0754790503961,1,1,11,5,16,0
9700,9,1,0,1.2730654604605425,543.8855949168908,1,1,14,2,88,0
10600,6,0,0,1.3326822839924877,105.18950361386267,1,1,15,6,42,0
12800,11,1,0,0.6291084864311527,195.148188621785,1,0,15,0,25,0
16600,7,0,0,1.2382941206797806,179.7382873513318,1,1,19,3,26,0
15000,10,6,2,12.03,20.309132115909904,0,0,20,6,8,1
13800,5,0,0,2.7548877299063457,44.52025153419685,1,0,15,5,18,0
12400,46,2,0,0.886448022739009,360.8296557501855,1,1,16,2,56,0
7400,29,2,1,0.10290393493703524,67.01920520785148,1,1,8,6,41,0
8000,8,1,0,0.6190193666138842,218.57850464933225,1,1,8,6,19,0
9000,3,1,0,2.2364365591357243,148.55563336791002,1,1,12,1,39,0
15300,19,1,0,4.233303201482587,98.50848333499161,1,1,11,1,17,0
5400,10,0,0,1.2695072742859945,149.43032552748465,1,0,12,5,109,0
8400,35,0,2,4.7093132115496825,675.1515236300988,1,1,17,5,76,0
12300,3,0,0,6.60270111474064,75.10396140420826,1,0,9,0,30,0
9700,8,0,0,3.086001149489927,404.8206121791942,1,1,20,4,142,0
12800,7,0,1,2.3897175888733635,46.27605798430164,1,1,9,5,41,0
15200,5,0,0,3.8891956594422905,42.209674320935164,1,1,15,5,34,0
4200,37,1,0,1.1550687819853653,74.14271905632074,0,1,22,3,273,0
7200,26,2,1,0.17754204815478325,24.904104676608206,1,1,20,0,35,0
12500,5,0,1,0.9968949429689922,13.841149197682437,1,1,18,1,18,0
16400,25,1,0,0.8401286286567768,455.72363185000364,1,1,20,4,12,0
13300,14,3,2,11.56,43.20559094076543,0,0,14,0,1,1
13800,20,1,0,1.5375535945457903,199.72369314566777,1,1,12,0,22,0
7300,12,0,0,4.01036713987384,139.83139243068666,0,1,10,4,17,0
12500,3,0,2,0.6297876477413572,562.7832092662599,1,1,17,0,56,0
5100,6,1,1,0.4040043558081777,21.49239759577715,1,1,18,6,11,0
10600,24,3,0,4.563409888501532,468.7264816838822,0,1,17,4,9,0
9900,10,0,2,0.04321652568529108,612.3245242475285,1,1,15,2,19,0
6200,42,1,0,1.2121384298491806,60.848396112671,1,1,13,5,22,0
4800,10,0,0,0.48586209032133465,480.081908275842,1,1,22,2,19,0
9800,5,12,3,6.13,14.312825488999486,0,1,2,2,2,1
7900,35,2,1,0.649864843997283,18.059918223257114,1,1,22,2,84,0
7000,51,0,0,0.04738767180824728,344.4039393622756,1,1,15,5,12,0
16800,19,9,4,4.04,19.119038995880306,0,0,4,5,30,1
12300,3,0,1,0.4571605484625998,139.49091889322926,1,1,15,6,75,0
12300,35,0,0,0.6802936617797607,54.67393739639817,1,1,20,2,42,0
13300,19,0,1,5.361829586272186,146.82467401439126,1,1,11,4,92,0
16100,5,6,2,3.35,18.28715476894348,0,0,5,5,20,1
8100,13,0,1,6.319762499008158,47.403824722170526,1,1,10,6,15,0
4400,14,0,1,1.631821432562657,94.33727872965561,1,1,10,3,131,0
5900,4,2,0,5.6421512548593284,448.4012290765337,1,1,14,4,131,0
9400,38,0,1,2.894364408210242,15.031066159871735,1,1,20,1,32,0
14900,11,0,2,2.74,27.26123805536961,0,0,5,0,17,1
15700,14,1,0,1.4526613080677548,284.7254965129821,1,1,18,4,7,0
17100,6,0,2,4.109829323378396,60.08937217791331,1,1,12,6,26,0
6800,24,2,1,0.6121750236269651,25.564688262577985,1,1,21,3,76,0
13700,3,1,0,3.3120575488994453,58.09378070851975,1,1,13,4,9,0
9400,4,1,0,2.373408472872919,48.73950373360867,1,1,12,4,12,0
5800,11,1,0,0.533005515884183,233.92696273903505,1,0,18,6,19,0
9500,9,2,0,6.899248380804163,173.99410332071068,1,1,21,3,52,0
6300,14,0,0,1.5809210051048783,32.74026698115911,1,1,9,5,95,0
15500,5,0,1,1.1333679557231333,204.97438427228758,1,1,18,4,19,0
15200,9,0,0,4.709183925222114,102.13229325662535,1,1,20,1,10,0
10200,6,0,1,4.619745169997891,720.0,1,1,13,2,25,0
5800,13,1,0,1.6698089657409387,121.62580630583383,1,1,8,0,7,0
10300,13,0,0,5.803525472391025,194.96167471204907,1,1,9,3,129,0
5500,8,2,0,3.914492847985755,19.00718708228083,1,1,17,6,9,0
13000,24,1,0,0.19610722057345822,230.4267543617088,1,1,10,0,66,0
6600,11,0,1,3.0606613444943918,115.02661472554293,1,0,17,4,42,0
13400,6,0,0,2.643796321736284,452.69821747090094,1,1,21,3,31,0
15500,9,0,2,2.2947993597272016,90.58424440372345,1,1,12,3,55,0
13500,12,0,0,2.41711792593684,54.8811014913097,1,1,17,4,42,0
9500,31,0,0,3.4760770422024807,219.69343464462128,1,0,13,1,16,0
11200,11,3,0,2.1281094970241723,100.22330140510475,1,1,21,6,50,0
4700,9,1,0,2.310801773934534,720.0,1,1,13,5,10,0
6000,5,2,2,2.0735447112539838,85.3634156690268,1,1,8,6,51,0
11600,21,1,0,0.32466615416349204,57.5755458433357,1,1,10,5,15,0
12600,14,0,1,1.217687773330605,228.5832051448141,1,1,8,4,8,0
6900,3,0,0,0.6631844819705852,86.47439114221778,1,1,16,4,29,0
8200,15,3,1,0.17195778768796172,35.668551139119415,1,0,10,5,39,0
14500,25,0,0,2.438175680278052,117.34700542609387,1,1,14,4,17,0
9600,18,0,0,0.36309399371111045,32.86776533442038,1,0,16,2,8,0
6900,7,0,0,1.4460192748704124,26.70566192659423,1,1,16,4,53,0
15000,28,1,0,1.3717126711682113,338.46778909071554,1,1,13,1,161,0
16800,33,1,1,8.155091289671873,289.290296862334,1,1,17,4,13,0
14700,4,0,0,2.4186873823096464,115.93601157362649,1,1,13,4,66,0
12700,3,0,0,6.6810464424547975,336.1367859217877,1,0,12,2,56,0
16300,5,2,1,1.0080323545292065,261.84454283819264,1,1,15,5,10,0
9700,5,0,0,1.8315193949967195,155.01872982573872,1,1,13,1,49,0
11200,34,0,0,4.157903297857595,72.80052595568102,1,1,17,6,70,0
17600,24,3,1,4.1468795339562785,70.06834503405886,1,1,13,3,52,0
14800,9,3,0,4.7805228151555195,15.799219476676923,1,1,15,5,121,0
14500,30,0,0,1.6015030120749982,249.44950156899972,1,1,10,6,40,0
8100,9,2,0,1.646271724329242,259.17946835948004,1,1,8,5,12,0
14000,43,2,0,2.8334389721942954,101.74395859584783,0,1,20,2,27,0
17100,9,0,1,0.4711853102346677,169.4709800697393,1,0,13,0,84,0
10600,4,0,2,1.2694503002557846,207.82016653830505,1,0,8,2,32,0
6900,7,2,0,1.0156086248083376,92.3510701931186,1,0,14,1,24,0
9500,5,3,2,5.9,19.968777664572112,0,0,2,5,5,1
11900,9,0,0,5.0541297541533945,138.15059896957706,1,1,22,6,28,0
16200,4,0,1,0.19450262426946544,270.89495079143074,1,1,8,3,151,0
11500,4,3,1,13.93,10.194828975454383,0,0,19,4,18,1
11600,6,3,0,1.0643949049752317,107.78046284399487,1,1,13,1,26,0
16900,6,1,0,1.8392249055125718,18.545234537242006,1,1,13,6,8,0
14600,9,9,5,4.66,10.36679942054866,0,0,5,6,2,1
9700,13,1,1,0.7102436880297625,142.17454127183538,1,1,19,4,8,0
4400,28,0,1,2.5937736315636695,65.71850250244415,1,1,16,2,19,0
14200,32,1,2,1.4999574576058328,14.759278170874422,1,1,20,4,10,0
7800,3,1,0,1.0064050754760294,93.0566497921856,1,1,12,0,63,0
6800,9,1,0,4.775636963757469,268.35691022027305,1,1,10,6,91,0
14200,34,1,0,0.1344589417963164,36.53901295473527,1,1,21,6,11,0
4500,43,0,1,4.452789760989634,545.2364079254933,1,1,22,5,13,0
9400,25,0,0,1.2982705166193853,86.71232466913385,1,1,17,1,60,0
9700,6,3,0,1.023933114668972,51.87108339402559,1,1,17,4,65,0
5500,13,1,1,11.040822108037283,18.73593003819138,1,1,9,2,12,0
11500,13,1,1,5.297059388924785,33.460400862297945,1,1,16,4,19,0
16600,18,0,0,0.3502438937187873,20.898140170049224,1,1,15,5,25,0
8900,14,1,0,0.7403868847016475,305.2284350336172,1,1,10,6,193,0
17500,15,2,0,2.4309052216488025,60.31338706350255,1,1,18,3,38,0
14100,4,0,0,6.373219118122421,153.47415524586947,1,1,9,4,48,0
14800,9,0,0,0.3850227154510969,102.8302994355524,1,1,18,3,45,0
17000,10,1,0,0.010584758842766145,35.10625359572582,1,1,16,4,20,0
4900,9,0,0,3.181541138800797,75.96441238450655,0,1,15,5,53,0
11700,4,1,0,0.5862207732590216,25.567918612820613,1,1,15,5,14,0
9700,6,0,1,0.9666020379796414,281.04280775758815,1,1,13,1,180,0
15400,15,0,1,1.1705868115475941,163.9544593311811,1,1,19,1,29,0
13700,12,0,0,1.115103738118996,23.23222248860405,0,1,17,4,8,0
10200,3,9,3,5.92,28.079561040886567,1,0,5,1,1,1
12500,3,2,0,0.6175656343308406,282.95430484591407,1,1,8,0,29,0
5900,6,1,0,0.4111625666830934,36.40425344343345,1,1,16,1,20,0
14000,23,2,0,7.086866167590795,398.4575225390931,1,1,10,2,62,0
6400,4,0,1,1.3352207412817512,23.904591310861854,1,1,12,0,146,0
11100,11,1,1,7.687129030918718,162.850051843458,1,1,22,2,10,0
15100,16,1,1,0.7040805582695169,38.43908608884403,1,0,20,0,55,0
11000,23,0,1,1.9054178603523377,455.3657062115791,1,1,9,3,22,0
5800,18,0,1,1.6588738161105934,461.3975895221057,1,1,12,1,12,0
6600,10,1,0,4.786662530827771,95.95536425758776,1,1,9,1,178,0
11600,22,1,0,5.886968039559058,548.9636258384376,1,1,18,2,68,0
10500,43,0,1,3.239246716033036,117.581608844805,1,0,14,4,19,0
9900,5,1,1,6.198612188507353,203.24199289181135,1,1,14,4,9,0
10400,26,1,1,2.8229458367940694,68.22240324645138,0,1,12,5,58,0
14600,19,0,0,4.198590017966862,278.89095729778666,1,1,11,3,149,0
13200,6,0,1,1.6664546367263076,466.05790223690843,1,1,20,4,48,0
13700,13,1,0,2.0844555596003813,91.68861731361162,1,1,18,4,19,0
15400,4,3,2,8.620025485114969,77.46118928628692,1,0,22,3,100,0
16600,4,0,1,1.81339393603563,556.5446696903456,0,1,22,5,86,0
4100,26,0,1,0.16833590997519748,18.292210662123086,0,1,18,0,64,0
8100,13,0,0,3.329691725573828,309.2223728734756,1,1,21,6,34,0
4100,26,1,1,2.705692273201991,125.56999276450594,1,1,17,4,52,0
8000,34,0,0,0.010031289978310858,289.57095598957375,0,1,16,5,108,0
6700,30,1,0,0.6236959601293933,18.21885344198916,1,1,22,6,98,0
16100,4,0,1,0.47180275902829494,720.0,1,1,15,6,87,0
4500,32,1,0,4.445455321840858,32.95666527897059,1,1,20,5,33,0
7200,14,0,0,4.614673613501761,720.0,1,1,8,4,17,0
13000,7,9,4,3.03,23.618660485735262,0,1,3,2,3,1
16100,4,1,0,1.684683130594153,56.85536205668675,1,1,14,3,120,0
9400,6,9,4,6.12,2.0311109401966743,1,1,2,4,2,1
5900,5,0,0,1.701908030404977,392.2498181747127,1,0,9,0,20,0
9700,6,1,0,2.030571733622241,100.383620972717,1,1,15,6,43,0
5900,14,2,1,0.28963372534791954,125.55014385258045,1,1,9,1,103,0
5900,23,1,0,1.454291141806047,175.89141849337238,1,1,13,6,13,0
6800,4,0,0,0.6244525069310706,532.4168537064514,1,1,18,2,52,0
16200,3,1,0,2.0674178440294155,25.945087998860707,1,1,13,2,11,0
14000,3,2,1,1.0832075334562914,73.06120800160343,0,1,17,0,26,0
15100,21,3,0,0.19504226154252835,145.44265842314698,0,0,18,5,12,0
10800,9,2,0,1.9953938100901718,25.412671314868348,1,1,17,2,46,0
12700,1,6,1,18.4,22.990455600385584,0,0,18,1,3,1
4900,18,0,1,7.063423727585278,276.74392648728804,1,0,16,4,156,0
5700,28,0,0,4.362997931797522,328.7874709000374,1,0,21,6,31,0
5600,12,0,0,0.13211366703136618,274.488216814219,1,0,21,0,84,0
10000,14,3,1,8.41,53.951550358983766,0,0,18,5,3,1
6000,24,1,0,2.4220706584029332,100.49260019320461,1,1,15,1,44,0
8300,20,12,4,4.94,71.92425781044793,1,0,3,5,5,1
15300,25,0,0,0.4392148000056733,213.82990303121565,1,0,19,3,36,0
7800,36,1,0,0.9851692525477334,296.41164163968784,1,1,8,1,31,0
10800,9,2,0,0.8545257449786671,248.37578927576084,1,1,17,3,10,0
6200,7,1,1,5.29789370949138,187.4906402263392,1,1,10,6,147,0
6900,15,0,1,4.787457508057647,167.0634873153224,1,0,8,2,47,0
13400,34,1,0,0.0844601220954633,26.4639822816972,0,1,20,3,57,0
9000,22,0,0,5.443515452324931,256.1539716189769,1,0,8,2,60,0
11500,3,0,0,7.828969553459261,14.845554051311026,0,1,19,3,37,0
7500,8,1,1,4.634226697306704,262.4979190871122,1,1,15,2,53,0
16900,6,0,0,4.711535788893597,81.9303214128574,1,1,19,2,42,0
5700,27,2,0,1.4945851793199343,291.64594377851415,1,1,10,1,12,0
6000,16,2,0,3.3073758042352077,72.80520806979762,1,1,16,4,103,0
11700,38,2,1,12.0,250.78590297074012,1,1,13,2,20,0
5300,14,1,0,0.5799834730676073,39.296470197848855,1,1,14,3,91,0
12800,5,0,0,2.7035759907944064,387.50152562844386,1,1,19,2,55,0
16700,9,0,2,1.6381633837857814,27.927476367585776,0,1,21,4,72,0
13200,1,0,2,2.0,13.886793611969065,0,0,4,6,18,1
10900,30,1,0,4.763258151843998,720.0,0,1,11,6,12,0
16900,34,0,1,3.687035382814713,203.63869890259295,0,1,16,3,10,0
15100,4,0,0,0.17728162216920865,15.902536284217653,1,1,21,0,73,0
13800,23,0,1,8.570271365077563,228.8765843241978,1,0,15,4,33,0
10600,9,0,2,5.974725817396718,530.7491466950107,1,1,8,1,18,0
16700,5,0,0,0.02314451065047967,72.04451735359018,1,1,10,1,51,0
8400,32,0,1,0.09452132874332866,27.22283023587633,1,1,16,5,20,0
16800,12,2,2,2.4203532908952585,419.66082966250946,1,1,22,1,31,0
14100,8,6,2,8.0,11.854745486273082,0,0,11,1,21,1
15900,6,1,2,3.0247507461049485,22.73131332616881,1,1,21,3,72,0
14500,3,0,0,0.5681234449397113,178.94646825193138,1,1,21,4,19,0
8800,4,0,0,7.5223799988807425,203.64697130329088,1,1,16,1,46,0
4600,26,1,0,1.1405165050386665,570.4969809210932,1,1,12,3,16,0
11600,8,3,0,5.9,16.113100025903137,0,0,2,4,14,1
8900,3,0,0,0.4127563357128175,20.897247704461442,1,1,16,6,134,0
7200,5,0,1,0.01619450797174582,87.79804119875928,1,1,10,5,64,0
12300,5,0,1,0.1517249996292127,134.77584760080447,1,1,8,5,31,0
12600,43,0,0,3.832753326779303,122.0581338729667,1,1,13,4,28,0
9900,19,0,0,0.6092790698501196,112.62637218749477,1,1,18,5,31,0
4700,7,0,0,0.4473518349364588,92.6196823768807,1,1,20,2,30,0
16000,6,2,1,4.051836255390667,572.5975413462962,1,1,13,3,75,0
13500,2,6,1,12.4,36.94743103112619,0,0,19,5,27,1
4100,4,0,0,2.350489544472687,351.0832961322407,1,1,21,3,61,0
11400,3,1,0,4.751021317528115,183.1796854919215,1,1,21,1,25,0
7500,7,1,1,0.3231551606396297,174.4355500236516,1,1,17,6,47,0
16200,3,6,2,11.88,111.62692208691585,0,0,11,4,2,1
11800,31,0,0,10.19843197646648,143.1789413679068,1,1,12,0,66,0
15700,4,1,0,3.032159295508249,243.1006800465657,1,1,16,4,35,0
16400,8,0,0,5.3548920101035815,100.27442847664233,1,0,11,6,83,0
5400,30,0,0,3.619918863213418,496.11988518031677,1,1,17,3,26,0
14000,6,12,4,3.79,22.246300471089963,1,0,2,5,7,1
12400,3,0,0,0.8462269629435338,414.15839494728647,1,1,17,6,116,0
11800,9,1,1,1.266245304666098,19.4934954740137,0,1,8,4,19,0
5900,4,3,1,5.294151676012407,538.2908014383646,1,0,19,2,11,0
16600,31,1,1,1.9852640273338407,86.23360361358256,0,0,14,0,41,0
13500,5,1,2,1.3553803670673554,58.82230027991532,1,1,16,0,61,0
10900,12,1,2,2.717371833707804,162.44938235506564,1,1,21,5,153,0
7000,38,1,0,0.04528887514099213,20.622685697488073,1,1,20,6,79,0
8200,11,1,0,9.36598249059372,191.90309787693138,1,1,22,6,64,0
13700,13,0,0,1.089533336256748,57.934520890805565,1,1,11,2,18,0
16200,35,2,0,1.82136170648838,271.8903749005713,1,1,13,3,7,0
12500,28,2,1,0.21305590771405344,34.98586263385092,1,1,18,6,34,0
13500,6,1,0,6.3111452316212855,154.1613733275953,1,1,22,6,137,0
8100,7,1,0,0.424043447050311,202.7726627195916,1,1,8,6,116,0
15900,9,0,1,0.010449919907207837,14.40197632431207,0,1,21,5,26,0
9900,6,12,5,5.19,86.2114256271977,0,0,2,2,2,1
10100,3,1,0,0.4662583901183958,147.35445141739558,1,1,13,0,61,0
10800,25,2,2,1.5281461843194473,403.2053764662677,1,1,16,3,17,0
11500,11,0,0,0.9694874674594096,72.622410083048,1,1,16,4,57,0
11900,21,0,2,0.90677676976914,112.60127370490932,1,1,21,5,63,0
17300,2,6,1,15.41,60.40323139402448,0,0,14,6,3,1
11400,5,0,1,4.5284788638752715,198.8466184812453,1,0,19,5,11,0
14400,3,1,0,0.417247827322239,112.33930542289417,1,1,14,6,51,0
14300,32,1,2,0.024830318501012742,112.54616894903548,1,0,20,5,10,0
16500,29,0,1,2.310751945707935,155.20715099155842,1,1,8,6,10,0
4000,5,1,0,1.559270596457902,17.96076496231401,1,1,12,6,48,0
8600,5,6,2,20.26,2.215186953973334,0,0,20,3,6,1
14000,31,2,0,1.3859708747188466,64.57392639614761,1,1,20,2,8,0
8900,17,0,0,1.2572138600200333,675.2456485969964,1,0,15,2,95,0
10300,10,2,1,2.976530124224171,235.37428345545015,0,1,21,6,18,0
14200,7,6,2,8.56,6.856315581077709,0,0,5,6,4,1
9200,8,1,1,0.5722603483693908,54.99873583437546,1,1,17,6,100,0
13700,8,3,0,2.738333335419218,32.95898145726368,1,1,16,0,9,0
7100,3,1,0,1.0503873061378965,37.690296162337354,1,1,11,5,11,0
6500,50,0,2,0.5533193465876677,405.39438837861593,1,0,22,0,82,0
8500,4,6,2,18.3,3.0353353676150148,0,0,15,3,12,1
6400,14,0,1,4.436972653626942,267.4823068569342,1,0,17,2,43,0
5600,4,2,0,3.3027926370275895,35.570082301580065,1,0,19,2,46,0
15100,15,0,0,12.0,315.58523589451244,1,1,14,5,26,0
6600,8,2,0,3.976361419852928,73.39287235961763,1,1,21,4,64,0
11200,59,1,0,0.7027046794453051,21.835031261043724,1,1,14,0,9,0
17600,3,0,0,1.2636225960391916,655.3427437559048,1,1,14,3,25,0
4300,26,1,0,1.388929746999927,59.33807741819883,1,1,12,3,73,0
12000,3,3,1,17.16,20.381647151587764,0,0,8,4,3,1
8000,36,0,1,0.6191193096079302,720.0,1,1,17,0,43,0
8400,5,2,0,3.1186641979331116,111.6019302788597,0,1,20,0,91,0
8600,4,0,1,5.0390025442312245,69.35811740082494,1,1,13,3,27,0
10800,7,0,0,1.84281580486103,623.6458090859535,1,0,15,2,57,0
5000,5,0,0,0.22338036073554912,192.55440396787742,0,1,9,4,26,0
9800,24,1,0,0.9873182262781355,125.94191038192578,1,1,10,3,195,0
13900,4,0,0,1.9306895858557493,133.28595172759321,1,1,18,1,71,0
14900,5,0,1,6.229702137429303,102.16682671949683,1,1,17,2,24,0
6800,9,0,0,0.41117912536289425,242.98989006131552,1,1,12,3,22,0
5900,26,0,0,2.9836977237747133,167.21156969111814,1,1,22,5,92,0
5600,14,0,0,0.9950276831692872,431.78657503020077,1,1,8,1,14,0
11300,12,0,0,12.0,720.0,1,1,9,1,7,0
15400,60,1,1,0.2813318267820949,96.58287582683049,1,1,11,2,28,0
6800,5,0,0,0.4788573395704113,141.38474497180454,1,1,13,3,25,0
13900,4,0,1,1.0473513557539782,106.50966365346305,1,0,13,3,35,0
17800,11,2,0,8.818817706901358,170.67738038747999,1,1,17,3,144,0
16100,20,2,2,4.428050414604748,46.02732441111995,1,1,12,6,63,0
7100,18,1,0,5.207895111432073,720.0,1,1,18,4,86,0
15100,26,2,1,8.852941164560475,72.27712522696476,1,1,21,5,30,0
12700,4,0,0,3.1817697523453585,12.748033045438026,1,0,13,6,82,0
5700,13,1,1,0.6915285644208811,31.74675138007747,1,1,10,6,7,0
9400,3,0,2,0.8488806710486546,298.3407838217449,1,0,18,6,44,0
10300,7,0,0,3.2786413407014,232.5380022395275,1,0,22,4,172,0
14900,9,0,1,2.300304833720766,220.79395378388574,1,1,17,2,15,0
13800,5,0,2,0.4162479268119912,164.0512239902424,1,1,20,3,76,0
10000,19,0,1,2.6027939194552925,678.2141201099975,1,1,16,0,50,0
14800,6,1,0,1.3967804830779569,146.1880431453029,1,1,13,2,67,0
5800,24,2,0,1.2945939911429347,89.6540448722365,1,1,13,2,41,0
7700,8,3,0,0.015404613710138015,75.06128836860702,1,1,22,0,38,0
14700,6,0,0,2.3765328581240412,168.28707006605555,1,1,12,2,39,0
9400,11,0,1,5.354090297043298,652.7780452009558,1,1,8,1,9,0
13100,16,0,0,0.6178469944585753,102.84947158319746,1,0,12,3,14,0
9700,7,0,0,0.4234859589556663,260.45550144272283,1,1,16,4,31,0
4100,10,1,1,0.22840552744485113,382.8371036863121,0,1,12,2,18,0
6900,4,2,0,0.331920120998549,89.13577521951613,1,1,11,5,10,0
7500,42,1,0,0.8613739194507536,504.51691677738967,1,1,14,3,15,0
15000,31,2,0,9.458746619379202,175.3465626231348,1,1,16,2,56,0
7500,6,2,0,0.5199430247972181,89.68699697829359,1,1,9,5,7,0
12100,6,0,0,0.10760868450126851,218.62919810669672,1,1,15,1,61,0
10300,6,0,0,0.49575493561225714,23.47914410963616,1,1,10,2,64,0
7600,8,0,0,0.03481977488007025,311.3961541456055,1,0,12,6,41,0
12100,18,0,0,1.7061774107112453,70.34421648157742,1,1,19,0,46,0
16900,10,0,0,1.2877191976448703,224.71778023991587,1,1,21,2,9,0
11200,44,0,1,3.8398473464327743,37.961751208732366,1,1,13,5,53,0
9200,10,2,0,0.39012765087439116,173.85440259303604,1,1,11,6,72,0
17700,26,1,0,1.3276212322400083,595.9223148922587,1,1,18,1,11,0
12900,60,1,1,2.886553398067006,43.501110075498815,1,1,16,0,107,0
12800,22,2,1,1.0406979642484722,257.6575322671029,1,1,10,4,27,0
5000,3,1,0,3.7470805850391486,45.836586969772924,0,1,12,5,8,0
10900,4,0,0,2.9171485975133438,295.5254356595738,1,1,13,6,22,0
6200,9,0,2,1.9188209304714037,86.95149520142101,0,1,10,0,21,0
9600,17,0,0,3.093881541251619,202.0459523036398,1,0,17,6,32,0
6900,30,1,0,1.86926562661111,63.774559174187104,1,1,12,2,57,0
17600,32,0,0,0.6531130753580582,105.51942368935285,0,1,22,4,9,0
11000,27,1,0,0.01651714318480422,276.0932270293118,1,0,11,1,25,0
8100,3,1,1,5.6944704629726175,128.8139969873595,1,1,15,0,28,0
13900,6,2,0,0.14684511807007478,247.22599526615164,1,1,19,0,51,0
16900,6,0,0,5.666057655073326,12.929979579731738,1,1,9,3,18,0
9200,6,0,0,2.047807170154742,92.00898159803967,1,1,9,1,13,0
17900,9,1,0,1.4878086630267546,175.7399660524239,1,1,11,4,94,0
9000,3,0,0,0.6595474372370864,29.125559285169224,1,1,16,3,25,0
12200,37,0,0,1.2669169370613438,302.1008594957136,1,1,12,6,15,0
8000,15,0,1,2.394106498990501,482.76237608288744,1,1,12,5,13,0
10200,14,2,0,3.4453939540897056,138.84825699225345,1,1,16,3,77,0
10600,14,0,0,1.5065389134436493,117.46467374639855,0,0,15,2,13,0
9900,22,0,0,2.5598955968659864,101.9554376860213,1,1,8,6,83,0
11900,9,0,1,2.1654120286250724,26.421093470944903,1,0,13,5,65,0
4500,8,0,2,1.4718574376762787,19.904927123046345,1,1,16,6,39,0
17800,13,0,0,5.182677989148069,55.39455070143586,1,1,15,2,7,0
10700,10,1,1,0.8179932966448378,142.32764546279589,1,0,16,2,210,0
17000,7,0,0,0.04812289404108119,177.30072859410325,1,1,12,2,60,0
11800,38,1,0,5.222698422102851,86.05106237576246,1,1,9,3,8,0
